age,gender,height,looking_for,children,education_level,occupation,swiping_history,frequency_of_usage,state,year,month,day,hour,interests_array,engagement_label,gender_idx,looking_for_idx,children_idx,education_level_idx,occupation_idx,frequency_of_usage_idx,state_idx,gender_ohe,looking_for_ohe,children_ohe,education_level_ohe,occupation_ohe,frequency_of_usage_ohe,state_ohe,features_clf,scaledFeatures_clf,rawPrediction,probability,engagement_pred
20,Female,5.07,Casual Dating,Yes,Bachelor's,Teacher,227,Daily,Texas,2025,2,8,9,"['Movies', 'Sports']",0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,"(1,[],[])","(1,[0],[1.0])","(1,[],[])","(3,[0],[1.0])","(5,[2],[1.0])","(2,[0],[1.0])","(49,[4],[1.0])","(69,[0,1,2,3,4,5,6,8,10,15,18,24],[20.0,5.07,227.0,2025.0,2.0,8.0,9.0,1.0,1.0,1.0,1.0,1.0])","[-1.275627640093323,-1.3626758397655239,-0.1599868244738555,0.0,1.160045750844162,-0.7552014535383497,-0.3570289625227121,-1.237450844833538,0.6503489904146952,-2.0128829512904924,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,1.9925534771805633,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,6.614996947982821,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[40.58163435961635,9.418365640383655]","[0.811632687192327,0.18836731280767308]",0.0
20,Female,5.09,Casual Dating,No,Ph.D.,Engineer,266,Daily,Alaska,2025,1,12,2,['Sports'],1,1.0,0.0,0.0,3.0,0.0,0.0,21.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[],[])","(5,[0],[1.0])","(2,[0],[1.0])","(49,[21],[1.0])","(69,[0,1,2,3,4,5,6,8,9,13,18,41],[20.0,5.09,266.0,2025.0,1.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0])","[-1.275627640093323,-1.3190891426908442,0.11006407572525896,0.0,-0.8236348656127096,-0.2846100302580071,-1.3773968335445599,-1.237450844833538,0.6503489904146952,0.4967402072067583,-0.8011292877353655,-0.661210510541652,-0.501808310671695,1.5405507998625658,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,6.946975970541342,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[9.345320545182044,40.654679454817945]","[0.18690641090364093,0.8130935890963591]",1.0
20,Female,5.21,Marriage,No,Bachelor's,Entrepreneur,302,Weekly,Florida,2025,2,16,7,"['Movies', 'Reading', 'Sports']",1,1.0,1.0,0.0,0.0,1.0,1.0,28.0,"(1,[],[])","(1,[],[])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[1],[1.0])","(2,[1],[1.0])","(49,[28],[1.0])","(69,[0,1,2,3,4,5,6,9,10,14,19,48],[20.0,5.21,302.0,2025.0,2.0,16.0,7.0,1.0,1.0,1.0,1.0,1.0])","[-1.275627640093323,-1.0575689602427603,0.3593418297552108,0.0,1.160045750844162,0.18598139302233557,-0.6485626399575257,-1.237450844833538,-1.5374512900672246,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,7.054240939154561,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[8.62313117861786,41.37686882138212]","[0.17246262357235728,0.8275373764276427]",1.0
20,Female,5.28,Casual Dating,No,Bachelor's,Entrepreneur,93,Weekly,Connecticut,2025,1,6,0,"['Reading', 'Reading']",0,1.0,0.0,0.0,0.0,1.0,1.0,25.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[1],[1.0])","(2,[1],[1.0])","(49,[25],[1.0])","(69,[0,1,2,3,4,5,8,9,10,14,19,45],[20.0,5.28,93.0,2025.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0])","[-1.275627640093323,-0.9050155204813773,-1.0878540200297873,0.0,-0.8236348656127096,-0.990497165178521,-1.6689305109793735,-1.237450844833538,0.6503489904146952,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,6.989307512686117,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[41.641304960579,8.358695039421002]","[0.83282609921158,0.16717390078842004]",0.0
20,Female,5.29,Casual Dating,No,Bachelor's,Entrepreneur,354,Daily,New Hampshire,2025,1,16,4,"['Movies', 'Sports', 'Sports']",1,1.0,0.0,0.0,0.0,1.0,0.0,43.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[1],[1.0])","(2,[0],[1.0])","(49,[43],[1.0])","(69,[0,1,2,3,4,5,6,8,9,10,14,18,63],[20.0,5.29,354.0,2025.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0])","[-1.275627640093323,-0.8832221719440375,0.7194096966873634,0.0,-0.8236348656127096,0.18598139302233557,-1.0858631561097463,-1.237450844833538,0.6503489904146952,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,7.357483974621952,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[9.434691860863738,40.56530813913625]","[0.1886938372172748,0.8113061627827252]",1.0
20,Female,5.31,Marriage,No,Bachelor's,Entrepreneur,354,Weekly,Idaho,2025,1,25,19,"['Movies', 'Sports', 'Reading']",1,1.0,1.0,0.0,0.0,1.0,1.0,39.0,"(1,[],[])","(1,[],[])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[1],[1.0])","(2,[1],[1.0])","(49,[39],[1.0])","(69,[0,1,2,3,4,5,6,9,10,14,19,59],[20.0,5.31,354.0,2025.0,1.0,25.0,19.0,1.0,1.0,1.0,1.0,1.0])","[-1.275627640093323,-0.8396354748693577,0.7194096966873634,0.0,-0.8236348656127096,1.2448120954031066,1.100639424651356,-1.237450844833538,-1.5374512900672246,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,7.2128772215184265,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[9.281043231032456,40.71895676896754]","[0.18562086462064914,0.8143791353793508]",1.0
20,Female,5.32,Casual Dating,No,Master's,Entrepreneur,121,Weekly,South Carolina,2025,2,8,17,"['Movies', 'Movies']",0,1.0,0.0,0.0,2.0,1.0,1.0,11.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[2],[1.0])","(5,[1],[1.0])","(2,[1],[1.0])","(49,[11],[1.0])","(69,[0,1,2,3,4,5,6,8,9,12,14,19,31],[20.0,5.32,121.0,2025.0,2.0,8.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0])","[-1.275627640093323,-0.817842126332016,-0.8939713224509359,0.0,1.160045750844162,-0.7552014535383497,0.8091057472165424,-1.237450844833538,0.6503489904146952,0.4967402072067583,-0.8011292877353655,-0.661210510541652,1.9925534771805633,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,6.745998813664376,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[40.45694729359217,9.543052706407822]","[0.8091389458718435,0.19086105412815646]",0.0
20,Female,5.42,Marriage,No,Master's,Engineer,12,Weekly,New York,2025,1,8,12,['Reading'],0,1.0,1.0,0.0,2.0,0.0,1.0,7.0,"(1,[],[])","(1,[],[])","(1,[0],[1.0])","(3,[2],[1.0])","(5,[0],[1.0])","(2,[1],[1.0])","(49,[7],[1.0])","(69,[0,1,2,3,4,5,6,9,12,13,19,27],[20.0,5.42,12.0,2025.0,1.0,8.0,12.0,1.0,1.0,1.0,1.0,1.0])","[-1.275627640093323,-0.5999086409586136,-1.648728966597179,0.0,-0.8236348656127096,-0.7552014535383497,0.08027155362950832,-1.237450844833538,-1.5374512900672246,0.4967402072067583,-0.8011292877353655,-0.661210510541652,1.9925534771805633,1.5405507998625658,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,6.726820950916785,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[40.669088630809966,9.330911369190032]","[0.8133817726161994,0.18661822738380063]",0.0
20,Female,5.43,Marriage,No,Bachelor's,Entrepreneur,428,Weekly,California,2025,1,18,17,"['Reading', 'Movies']",1,1.0,1.0,0.0,0.0,1.0,1.0,8.0,"(1,[],[])","(1,[],[])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[1],[1.0])","(2,[1],[1.0])","(49,[8],[1.0])","(69,[0,1,2,3,4,5,6,9,10,14,19,28],[20.0,5.43,428.0,2025.0,1.0,18.0,17.0,1.0,1.0,1.0,1.0,1.0])","[-1.275627640093323,-0.5781152924212737,1.2318139688600422,0.0,-0.8236348656127096,0.4212771046625069,0.8091057472165424,-1.237450844833538,-1.5374512900672246,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,6.745998813664376,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[9.222661456204248,40.777338543795736]","[0.18445322912408502,0.815546770875915]",1.0
20,Female,5.46,Marriage,No,Bachelor's,Artist,153,Weekly,South Dakota,2025,2,6,9,['Sports'],0,1.0,1.0,0.0,0.0,4.0,1.0,38.0,"(1,[],[])","(1,[],[])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[4],[1.0])","(2,[1],[1.0])","(49,[38],[1.0])","(69,[0,1,2,3,4,5,6,9,10,17,19,58],[20.0,5.46,153.0,2025.0,2.0,6.0,9.0,1.0,1.0,1.0,1.0,1.0])","[-1.275627640093323,-0.5127352468092522,-0.6723910966465343,0.0,1.160045750844162,-0.990497165178521,-0.3570289625227121,-1.237450844833538,-1.5374512900672246,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,2.9910460820309663,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,7.189575336792467,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[39.93879108491435,10.06120891508566]","[0.7987758216982869,0.20122417830171316]",0.0
20,Female,5.49,Casual Dating,No,Bachelor's,Entrepreneur,251,Daily,Montana,2025,2,13,19,['Reading'],1,1.0,0.0,0.0,0.0,1.0,0.0,35.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[1],[1.0])","(2,[0],[1.0])","(49,[35],[1.0])","(69,[0,1,2,3,4,5,6,8,9,10,14,18,55],[20.0,5.49,251.0,2025.0,2.0,13.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0])","[-1.275627640093323,-0.44735520119723077,0.0061983448794456966,0.0,1.160045750844162,-0.1669621744379214,1.100639424651356,-1.237450844833538,0.6503489904146952,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,7.16649221528432,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[9.423628627865678,40.57637137213431]","[0.18847257255731362,0.8115274274426865]",1.0
